"","Q","Proj","Proj.Name","Date","Format","Engr.Est","Low.Bid","Var","Result","Bids","Loc","Qtr","LD","Lead","Typeology","Second.Bid","Consumer.price.index","Employment.in.communications","Employment.in.construction","Employment.in.education.and.health","Employment.in.financial.and.business.services","Employment.in.financial.services","Employment.in.government","Employment.in.other.services","Employment.in.production.industries","Employment.in.professional.services","Employment.in.real.estate","Employment.in.retail","Employment.in.transport.services","Employment.in.wholesale","Output.in.communications","Output.in.construction","Output.in.financial.services","Output.in.government","Output.in.retail","Output.in.education.and.health","Output.in.financial.and.business.services","Output.in.other.services","Output.in.production.industries","Output.in.professional.services","Output.in.real.estate","Output.in.transport.services","Output.in.wholesale","Personal.disposable.income..nominal","Personal.disposable.income..real","Personal.income..nominal","Retail.sales..nominal","Retail.sales..real","Total.employment","Total.office.based.employment","Total.output","Total.population","permits","permits_1","cci","Format2","accuracy","quantile","bal","quantile_1","quantile_2","quantile_3","quantile_4","quantile_5","n.bidders"
"208","2019-Q1","AK-196A","SI Bridges - Maintenance Pavement Repairs via Work Order",2019-02-20,"Other",1880000,1101828,-0.413921277,"GOOD",6,"Both",1,"TB&T","Z","Paving",2593400,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Other",1.37946808510638,"3",713400,0,0,1,0,0,"'6+"
"209","2019-Q1","PN-654.566","Rehab of Berth 25 and East End Bulkhead Extension (Grouting)",2019-02-21,"Public",4450000,5282906,0.187169888,"FAIL",7,"NJ",1,"Ports","Z","Infra",6563660,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Public",1.4749797752809,"4",2113660,0,0,0,1,0,"'6+"
"210","2019-Q1","JFK-184.043","Taxiways CA and CB Paving & Enhancements",2019-03-05,"Public",42125550,34053550,-0.191617676,"FAIL",2,"NY",1,"Avi","Z","Paving",36265223,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Public",0.860884261451779,"5",-5860327,0,0,0,0,1,"'2-3"
"211","2019-Q1","LGA-124.256","Rehab of Fuel Farm Substation",2019-03-07,"SBE",2460000,2542676,0.03360813,"GOOD",4,"NY",1,"Avi","Z","Infra",2555556,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Other",1.03884390243902,"3",95556,0,0,1,0,0,"'4-5"
"212","2019-Q1","JFK-184.676","Building 111 Interim Unified Operations Center",2019-03-19,"Public",2390000,2374684,-0.006408368,"GOOD",5,"NY",1,"Avi","Z","Building",2627000,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Public",1.09916317991632,"3",237000,0,0,1,0,0,"'4-5"
"213","2019-Q1","GWB-934.137A","NJ Admin Bldg Sprinkler System Rehabilitation",2019-03-21,"SBE",1151000,1762891,0.531616855,"FAIL",4,"NJ",1,"TB&T","Z","Building",1762891,275.841,281.2659,385.4746,1901.442,2305.952,561.9617,1212.891,1297.42,335.3185,1538.028,205.962,869.6318,367.6337,391.9929,42907.62,9980.863,55148.99,30022.03,18178.72,33802.28,178254.1,21350.07,16456.83,60050.47,63054.66,14430.38,22906.32,304413.9,278904.5,360158.4,83726.27,88354.95,9349.021,2305.952,386470.9,18405.14,28822,30542,11213,"Other",1.53161685490877,"2",611891,0,1,0,0,0,"'4-5"
"214","2019-Q2","PAT-774.179","HCMF Sewage Ejection Pit Rehabilitation",2019-04-10,"Public",1090000,1142000,0.047706422,"GOOD",3,"NJ",2,"PATH","Z","Infra",1245470,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Public",1.14263302752294,"1",155470,1,0,0,0,0,"'2-3"
"215","2019-Q2","PAT-084.064","C-Yard CCTV",2019-04-12,"SBE",1216000,1300529,0.06951398,"GOOD",4,"NJ",2,"PATH","Z","Infra",2200788,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Other",1.80985855263158,"2",984788,0,1,0,0,0,"'4-5"
"216","2019-Q2","LT-535","Rock Slope Priority Repairs for Slope A",2019-04-16,"Public",1200000,1738750,0.448958333,"FAIL",4,"NJ",2,"TB&T","Z","Infra",1937720,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Public",1.61476666666667,"2",737720,0,1,0,0,0,"'4-5"
"217","2019-Q2","LGA-124.248","Pugsley Creek Wetland Mitigation",2019-04-16,"Public",9330000,7407376,-0.206069025,"GOOD",7,"NY",2,"Avi","Z","Infra",7728122,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Public",0.828308896034298,"4",-1601878,0,0,0,1,0,"'6+"
"218","2019-Q2","JFK-154.020","Cut & Cover Tunnel Power Distribution Vault & Pump Station Repairs",2019-04-30,"Public",6950000,8720200,0.254705036,"FAIL",6,"NY",2,"Avi","Z","Infra",8949953,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Public",1.28776302158273,"4",1999953,0,0,0,1,0,"'6+"
"219","2019-Q2","PAT-774.217","Replacement of Substation 14",2019-05-01,"Other",44840000,48311245,0.077414028,"GOOD",7,"NJ",2,"PATH","Z","Building",50950000,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Other",1.13626226583408,"5",6110000,0,0,0,0,1,"'6+"
"220","2019-Q2","PAT-774.216","Replacement of Substation 8",2019-05-02,"Other",38200000,40811000,0.068350785,"GOOD",5,"NJ",2,"PATH","Z","Building",41813670,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Other",1.09459869109948,"5",3613670,0,0,0,0,1,"'4-5"
"221","2019-Q2","PAT-784.165","HCMF Permanent Flood Protection",2019-05-08,"Public",18800000,14551682,-0.225974362,"GOOD",11,"NJ",2,"PATH","Z","Building",14587499,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Public",0.77593079787234,"5",-4212501,0,0,0,0,1,"'6+"
"222","2019-Q2","LGA-124.266","Repl Taxiway A between K to E",2019-06-05,"Public",8360000,8947585,0.070285287,"GOOD",3,"NY",2,"Avi","Z","Paving",9550000,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Public",1.14234449760766,"4",1190000,0,0,0,1,0,"'2-3"
"223","2019-Q2","HT-224.134","Flood Protection for Ventilation Buildings",2019-06-06,"Public",2070000,2112649,0.020603382,"GOOD",9,"Both",2,"TB&T","Z","Building",2350033,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Public",1.13528164251208,"2",280033,0,1,0,0,0,"'6+"
"224","2019-Q2","LT-234.181","Admin Bldg HVAC Rehab Phase 2",2019-06-12,"Public",2900000,3845000,0.325862069,"FAIL",6,"NJ",2,"TB&T","Z","Building",4321000,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Public",1.49,"3",1421000,0,0,1,0,0,"'6+"
"225","2019-Q2","PN-654.072","Corbin St. & Reconstruction of Berth 3 Culvert",2019-06-25,"Public",5280000,5097757,-0.03451572,"GOOD",14,"NJ",2,"Ports","Z","Infra",5154000,278.4048,282.3583,387.3662,1906.192,2315.73,562.9559,1216.499,1303.23,335.4178,1545.953,206.8215,872.9907,370.2051,392.7547,43514.04,10003.67,55417.43,29967.8,18271.67,33881.05,179039,21436.18,16442.54,60384.41,63237.14,14529.09,22973.93,305749.8,278251.8,362353.4,84823.01,89170.17,9382.745,2315.73,388232.4,18415.18,30165,28822,11230,"Public",0.976136363636364,"4",-126000,0,0,0,1,0,"'6+"
"226","2019-Q3","HT-944.004","Repair of Collapsed Drain Pipe at NY Land Vent Bldg",2019-07-09,"SBE",400000,396784,-0.00804,"GOOD",6,"NY",3,"TB&T","Z","Building",508925,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Other",1.2723125,"1",108925,1,0,0,0,0,"'6+"
"227","2019-Q3","HT-224.121","Roof Replacement at NJ Service Garage",2019-07-16,"SBE",2060000,2899873,0.40770534,"FAIL",4,"NJ",3,"TB&T","Z","Building",2899873,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Other",1.40770533980583,"3",839873,0,0,1,0,0,"'4-5"
"228","2019-Q3","PJ-664.532","Construct Second Lead Track",2019-07-18,"Public",5660000,3930000,-0.30565371,"GOOD",4,"NJ",3,"Ports","Z","Infra",4397206,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Public",0.776891519434629,"3",-1262794,0,0,1,0,0,"'4-5"
"229","2019-Q3","HT-224.130","Latent Salt Damage Repairs and Mitigation",2019-07-23,"Public",249010000,135022488,-0.457762789,"FAIL",5,"Both",3,"TB&T","Z","Infra",159511820,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Public",0.640583992610739,"5",-89498180,0,0,0,0,1,"'4-5"
"230","2019-Q3","HT-924.152A","Maintenance Pavement Repairs via Work Order",2019-08-08,"Other",1755000,1312300,-0.252250712,"GOOD",7,"Both",3,"TB&T","Z","Paving",1378680,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Other",0.78557264957265,"1",-376320,1,0,0,0,0,"'6+"
"231","2019-Q3","PAT-784.166","Tracks G & H Permanent Flood Protection",2019-08-13,"Public",21500000,23111450,0.074951163,"GOOD",7,"NJ",3,"PATH","Z","Infra",23950000,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Public",1.11395348837209,"5",2450000,0,0,0,0,1,"'6+"
"232","2019-Q3","GWB-244.112","Lower Level Steel, Paint and Traveller",2019-08-22,"Public",194071979,171330900,-0.11717858,"GOOD",6,"Both",3,"TB&T","Z","Infra",172579500,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Public",0.889255114979788,"5",-21492479,0,0,0,0,1,"'6+"
"233","2019-Q3","LGA-984.315","Landside Paving via Classified Work Order",2019-08-22,"Public",1980000,1993000,0.006565657,"GOOD",4,"NY",3,"Avi","Z","Paving",2568000,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Public",1.2969696969697,"3",588000,0,0,1,0,0,"'4-5"
"234","2019-Q3","EWR-154.224A","Terminal B Exterior Wall Glass Upgrade",2019-08-23,"Public",55300000,43999000,-0.204358047,"GOOD",5,"NJ",3,"Avi","Z","Building",47275000,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Public",0.854882459312839,"5",-8025000,0,0,0,0,1,"'4-5"
"235","2019-Q3","PJ-664.537","Upgrade Electrical Infrastructure - Service Drops for 13.2kV Loop",2019-08-27,"SBE",1260000,1201422,-0.046490476,"GOOD",6,"NJ",3,"Ports","Z","Infra",1534777,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Other",1.21807698412698,"2",274777,0,1,0,0,0,"'6+"
"236","2019-Q3","MF-234.217","HT & LT - Ventilation Buildings CCTV Cameras",2019-09-04,"Public",1300000,919000,-0.293076923,"GOOD",16,"Both",3,"TB&T","Z","Building",1047850,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Public",0.806038461538462,"1",-252150,1,0,0,0,0,"'6+"
"237","2019-Q3","JFK-1078","Landside Asphalt Repairs via Work Order",2019-09-05,"SBE",2030000,1887810,-0.070044335,"GOOD",4,"NY",3,"Avi","Z","Paving",2397400,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Other",1.18098522167488,"2",367400,0,1,0,0,0,"'4-5"
"238","2019-Q3","HT-924.110A","HT Admin Bldg - Second Means of Egress",2019-09-12,"SBE",1360000,1843700,0.355661765,"FAIL",5,"NJ",3,"TB&T","Z","Building",2765000,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Other",2.03308823529412,"3",1405000,0,0,1,0,0,"'4-5"
"239","2019-Q3","JFK-944.805","Replace Switch House #1 Emergency Generator",2019-09-19,"Public",3840000,2936000,-0.235416667,"GOOD",11,"NY",3,"Avi","Z","Infra",3424944,280.2733,283.1938,389.2537,1907.467,2323.354,563.6731,1219.197,1308.048,335.6059,1552.306,207.374,875.5657,372.5647,392.7384,44178.27,10063.25,55738.55,29964.83,18382.48,33997.3,180074.5,21537.67,16492.57,60802.61,63533.33,14654.58,23047.92,308887.2,279429.1,366455.8,85920,89969.09,9406.988,2323.354,390555.9,18425.58,22420,30165,11311,"Public",0.8919125,"3",-415056,0,0,1,0,0,"'6+"
